building_id,meter,timestamp,meter_reading,is_zero_reading,site_id,primary_use,square_feet,year_built,air_temperature,dew_temperature,sea_level_pressure,wind_direction,wind_speed,hour,dayofweek,month,is_weekend
192,0,2016-01-26 05:00:00,656.36,False,2,Education,151637,1983,13.3,-1.1,1017.9,80.0,4.1,5,1,1,False
838,0,2016-03-30 19:00:00,45.8333,False,8,Public services,18414,1968,26.7,16.1,1019.2,70.0,8.2,19,2,3,False
1019,0,2016-11-12 02:00:00,14.63,False,10,Entertainment/public assembly,39788,1976,11.1,5.0,1021.8,0.0,0.0,2,5,11,True
186,0,2016-06-10 14:00:00,3.18,False,2,Religious worship,1629,1948,28.9,12.8,1011.2,310.0,3.1,14,4,6,False
1040,0,2016-10-17 09:00:00,352.642,False,12,Office,126960,1976,10.9,7.7,1010.7,240.0,9.0,9,0,10,False
661,0,2016-02-29 09:00:00,7.271,False,5,Entertainment/public assembly,7427,1976,2.0,-1.0,1016.0,20.0,1.5,9,0,2,False
1108,2,2016-08-25 16:00:00,600.75,False,13,Parking,679614,2003,21.7,12.2,1017.3,280.0,5.7,16,3,8,False
913,2,2016-08-26 09:00:00,210.45,False,9,Entertainment/public assembly,503634,1976,24.4,22.8,1016.0,0.0,0.0,9,4,8,False
1117,0,2016-06-15 21:00:00,64.428,False,13,Office,111424,1976,23.3,16.7,1007.6,290.0,5.7,21,2,6,False
260,3,2016-07-16 14:00:00,32.2378,False,2,Education,126985,1979,32.8,11.1,1010.4,340.0,3.1,14,5,7,True
1116,2,2016-02-05 07:00:00,481.445,False,13,Services,11681,1975,-10.6,-13.9,1027.6,0.0,0.0,7,4,2,False
1240,0,2016-03-01 18:00:00,216.0,False,14,Public services,73277,1968,13.9,1.1,1017.4,180.0,3.6,18,1,3,False
181,1,2016-05-31 21:00:00,307.971,False,2,Education,148829,2014,35.0,-3.9,1004.6,310.0,5.1,21,1,5,False
366,0,2016-06-24 20:00:00,28.81,False,3,Public services,9941,1963,28.9,21.1,1014.7,20.0,5.7,20,4,6,False
319,0,2016-04-02 20:00:00,12.7,False,3,Public services,13100,1929,15.6,7.2,997.1,200.0,5.1,20,5,4,True
267,0,2016-09-17 11:00:00,110.44,False,2,Entertainment/public assembly,72193,2013,23.9,0.0,1009.4,80.0,3.6,11,5,9,True
1142,0,2016-04-08 23:00:00,47.0,False,13,Office,103718,1976,0.0,-13.3,1020.4,350.0,9.8,23,4,4,False
1269,1,2016-06-08 08:00:00,2.2781,False,14,Healthcare,56388,2000,15.6,8.3,1002.8,290.0,3.1,8,2,6,False
1196,0,2016-03-19 15:00:00,105.116,False,13,Entertainment/public assembly,57201,1976,-1.1,-4.4,1024.9,20.0,5.1,15,5,3,True
992,2,2016-06-14 19:00:00,57.95,False,9,Office,51483,1976,32.2,25.0,1011.4,180.0,2.1,19,1,6,False
277,0,2016-05-23 06:00:00,39.48,False,2,Education,12761,1909,23.9,-6.1,1007.6,230.0,3.1,6,0,5,False
794,0,2016-08-05 03:00:00,2995.5,False,7,Education,731945,1969,24.8,14.2,1012.2,210.0,3.1,3,4,8,False
801,1,2016-01-31 04:00:00,154.82,False,7,Education,484376,1952,-5.4,-7.5,1006.3,100.0,1.0,4,6,1,True
969,0,2016-01-08 06:00:00,176.0,False,9,Education,193723,1966,11.1,9.4,1010.9,0.0,0.0,6,4,1,False
877,0,2016-06-19 22:00:00,6.0,False,9,Office,8004,1976,33.9,23.3,1016.6,150.0,2.6,22,6,6,True
1035,0,2016-03-30 07:00:00,15.335,False,12,Office,14585,1976,2.8,0.8,1004.6,240.0,6.0,7,2,3,False
212,1,2016-04-28 13:00:00,1272.64,False,2,Education,327256,2012,17.8,-2.2,1002.3,240.0,2.6,13,3,4,False
1186,0,2016-03-05 17:00:00,199.279,False,13,Lodging/residential,157070,1975,0.6,-3.9,1024.7,360.0,2.6,17,5,3,True
898,0,2016-09-12 04:00:00,31.0,False,9,Public services,64749,1968,26.1,20.0,1016.2,0.0,0.0,4,0,9,False
1247,2,2016-02-13 14:00:00,1727.52,False,14,Food sales and service,69876,2012,-6.1,-18.3,1017.3,300.0,6.7,14,5,2,True
904,0,2016-07-16 02:00:00,548.0,False,9,Education,29961,1966,33.3,19.4,1011.6,140.0,3.6,2,5,7,True
893,0,2016-02-18 08:00:00,31.0,False,9,Education,47191,1966,12.2,8.3,1022.5,0.0,2.1,8,3,2,False
252,0,2016-08-01 19:00:00,1.75,False,2,Education,4314,1907,32.8,17.8,1012.2,160.0,1.5,19,0,8,False
184,1,2016-05-10 08:00:00,57.7467,False,2,Education,34171,1966,23.9,1.7,1009.2,270.0,4.6,8,1,5,False
1109,1,2016-06-01 15:00:00,49.4802,False,13,Office,102191,1976,16.1,8.3,1011.7,240.0,4.6,15,2,6,False
38,0,2016-10-22 06:00:00,613.826,False,0,Office,12769,2013,20.0,8.9,1012.0,350.0,5.7,6,5,10,True
562,0,2016-04-18 23:00:00,231.84,False,3,Education,235000,2013,26.7,5.6,1019.6,40.0,1.5,23,0,4,False
786,1,2016-09-16 13:00:00,2913.82,False,6,Education,257000,1966,20.0,17.2,1024.9,10.0,1.5,13,4,9,False
829,0,2016-01-15 10:00:00,11.6667,False,8,Warehouse/storage,15879,1979,17.8,16.1,1011.2,130.0,4.1,10,4,1,False
192,3,2016-05-25 06:00:00,23.4457,False,2,Education,151637,1983,23.9,-3.3,1010.7,240.0,2.6,6,2,5,False
1300,0,2016-08-09 04:00:00,55.421,False,14,Healthcare,25609,2000,20.0,17.8,1019.6,0.0,0.0,4,1,8,False
253,0,2016-03-19 14:00:00,87.13,False,2,Education,65907,1964,15.6,0.0,1012.5,100.0,2.1,14,5,3,True
239,3,2016-11-25 22:00:00,58.6142,False,2,Lodging/residential,106440,1963,26.7,-5.0,1016.3,100.0,4.1,22,4,11,False
163,0,2016-03-23 04:00:00,106.46,False,2,Education,72102,1970,21.7,-6.1,1008.9,290.0,6.7,4,2,3,False
995,1,2016-03-26 09:00:00,36.2236,False,9,Education,46230,1966,11.1,9.4,1011.6,170.0,2.1,9,5,3,True
631,0,2016-07-21 06:00:00,10.135,False,4,Education,23533,1906,15.0,11.1,1017.6,250.0,3.6,6,3,7,False
888,1,2016-01-30 12:00:00,341.31,False,9,Entertainment/public assembly,137522,1976,8.3,3.9,1013.3,0.0,0.0,12,5,1,True
776,1,2016-05-17 04:00:00,0.3415,False,6,Office,104667,1976,14.4,3.9,1022.7,0.0,0.0,4,1,5,False
987,2,2016-03-29 10:00:00,323.3,False,9,Education,166395,1966,15.0,12.8,1013.7,160.0,4.1,10,1,3,False
1377,0,2016-11-06 01:00:00,117.2,False,15,Education,74599,1984,7.8,6.1,1021.8,300.0,3.1,1,6,11,True
184,3,2016-02-28 13:00:00,11.7228,False,2,Education,34171,1966,14.4,-1.7,1012.9,110.0,2.6,13,6,2,True
389,0,2016-12-15 20:00:00,89.06,False,3,Education,57165,2014,-3.9,-22.2,1022.7,300.0,9.8,20,3,12,False
1401,0,2016-07-12 05:00:00,62.225,False,15,Lodging/residential,168791,1946,14.4,12.2,1018.9,100.0,1.5,5,1,7,False
1298,0,2016-05-08 11:00:00,403.625,False,14,Education,171084,1966,10.0,9.4,1003.5,0.0,0.0,11,6,5,True
1382,0,2016-11-24 02:00:00,396.475,False,15,Public services,243072,1965,-0.6,-3.9,1026.2,90.0,1.5,2,3,11,False
1003,1,2016-11-03 02:00:00,58.6705,False,10,Education,94751,1966,7.2,-0.6,1029.1,0.0,0.0,2,3,11,False
1272,0,2016-01-13 08:00:00,200.088,False,14,Public services,247471,1968,-5.0,-13.9,1012.5,270.0,5.7,8,2,1,False
882,0,2016-08-19 01:00:00,23.0,False,9,Education,39143,1966,24.4,23.3,1014.5,0.0,0.0,1,4,8,False
1162,2,2016-01-11 06:00:00,750.0,False,13,Office,72958,1976,-21.7,-24.4,1020.5,190.0,1.5,6,0,1,False
369,0,2016-03-22 07:00:00,8.8,False,3,Public services,6431,1968,2.2,-3.9,1021.9,230.0,2.6,7,1,3,False
188,1,2016-01-22 22:00:00,20.0812,False,2,Office,23549,1941,23.3,-9.4,1017.2,110.0,2.1,22,4,1,False
28,0,2016-02-28 12:00:00,0.0,True,0,Office,52957,2016,7.8,5.0,1024.8,360.0,2.1,12,6,2,True
204,1,2016-06-18 03:00:00,144.718,False,2,Lodging/residential,30949,1951,38.3,-4.4,1009.8,330.0,3.1,3,5,6,True
1298,0,2016-08-13 22:00:00,449.751,False,14,Education,171084,1966,34.4,23.9,1009.5,220.0,6.7,22,5,8,True
1396,0,2016-01-20 14:00:00,13.775,False,15,Lodging/residential,96336,1913,-5.6,-7.2,1025.5,300.0,5.1,14,2,1,False
634,0,2016-07-14 21:00:00,0.3925,False,4,Education,4000,1910,21.7,11.7,1015.1,290.0,8.8,21,3,7,False
1358,1,2016-09-29 06:00:00,15.4096,False,15,Lodging/residential,61439,1903,13.3,9.4,1023.9,100.0,4.1,6,3,9,False
1308,0,2016-01-26 10:00:00,65.3186,False,14,Lodging/residential,62279,1975,-5.0,-6.7,1019.3,0.0,0.0,10,1,1,False
889,2,2016-10-26 00:00:00,36.6,False,9,Education,126077,1966,25.6,15.0,1018.4,0.0,0.0,0,2,10,False
1246,0,2016-03-12 06:00:00,33.0,False,14,Office,50327,1976,7.2,-5.0,1026.6,340.0,2.6,6,5,3,True
751,2,2016-12-01 23:00:00,190.477,False,6,Office,37485,1976,10.0,-1.1,1012.0,300.0,2.1,23,3,12,False
1258,2,2016-11-19 10:00:00,2959.55,False,14,Education,273234,1966,3.9,1.7,1015.6,0.0,0.0,10,5,11,True
738,0,2016-08-25 11:00:00,36.5,False,5,Education,95433,1966,18.0,17.0,1016.0,130.0,2.6,11,3,8,False
458,0,2016-12-09 15:00:00,26.73,False,3,Entertainment/public assembly,4589,1976,1.7,-8.9,1027.2,290.0,7.2,15,4,12,False
907,2,2016-09-12 18:00:00,27.45,False,9,Entertainment/public assembly,44564,1976,32.2,21.7,1014.6,0.0,1.5,18,0,9,False
386,0,2016-01-27 02:00:00,40.88,False,3,Entertainment/public assembly,17262,2003,6.7,1.7,1016.0,180.0,3.6,2,2,1,False
1245,1,2016-07-10 18:00:00,754.083,False,14,Healthcare,35354,2000,26.7,16.7,1011.2,320.0,4.1,18,6,7,True
586,0,2016-12-18 03:00:00,51.2,False,4,Public services,166514,1917,7.8,0.6,1025.2,360.0,1.5,3,6,12,True
1211,1,2016-05-03 21:00:00,68.9724,False,13,Office,94988,1976,21.7,3.9,1006.1,270.0,8.2,21,1,5,False
1217,1,2016-10-28 01:00:00,0.0,True,13,Education,73044,1966,8.9,5.6,1020.8,160.0,4.1,1,4,10,False
981,2,2016-06-16 07:00:00,48.8,False,9,Education,167055,1966,25.6,23.3,1013.8,150.0,2.1,7,3,6,False
176,3,2016-07-08 19:00:00,0.0,True,2,Education,62238,1970,38.9,4.4,1011.1,0.0,0.0,19,4,7,False
689,0,2016-07-23 06:00:00,12.45,False,5,Office,11442,1976,16.0,16.0,1016.0,290.0,4.1,6,5,7,True
699,0,2016-04-30 05:00:00,21.2,False,5,Education,93764,1945,1.0,0.0,1016.0,310.0,3.1,5,5,4,True
953,1,2016-06-21 18:00:00,1954.38,False,9,Entertainment/public assembly,563782,1976,33.9,21.1,1019.4,160.0,4.1,18,1,6,False
1284,1,2016-11-08 14:00:00,0.0,True,14,Education,442438,1966,8.9,0.0,1022.4,310.0,2.6,14,1,11,False
705,0,2016-12-27 11:00:00,8.9,False,5,Education,23605,1976,2.0,2.0,1016.0,90.0,2.1,11,1,12,False
1233,0,2016-02-21 23:00:00,0.0,True,14,Education,43143,1966,10.6,1.7,1011.6,350.0,2.6,23,6,2,True
300,0,2016-07-31 21:00:00,81.23,False,3,Education,62800,2014,32.8,23.3,1013.9,170.0,5.7,21,6,7,True
563,0,2016-06-29 22:00:00,37.31,False,3,Office,31346,1976,27.2,13.3,1014.2,330.0,7.2,22,2,6,False
564,0,2016-08-27 09:00:00,26.25,False,3,Public services,89315,1968,26.7,22.8,1019.6,50.0,2.6,9,5,8,True
1100,0,2016-12-07 09:00:00,183.0,False,13,Lodging/residential,174924,1975,-8.3,-12.2,1013.8,250.0,6.2,9,2,12,False
841,0,2016-06-21 16:00:00,8.3333,False,8,Office,5680,1976,28.9,18.3,1020.6,60.0,5.7,16,1,6,False
244,1,2016-07-06 00:00:00,4.9588,False,2,Education,95717,1966,42.2,4.4,1005.8,260.0,3.6,0,2,7,False
62,0,2016-08-28 00:00:00,617.034,False,0,Lodging/residential,42731,2001,27.8,24.4,1014.2,160.0,1.5,0,6,8,True
634,0,2016-05-21 04:00:00,0.1625,False,4,Education,4000,1910,14.4,8.3,1013.4,270.0,7.2,4,5,5,True
605,0,2016-05-16 13:00:00,43.16,False,4,Education,51020,1924,13.3,10.6,1015.0,200.0,5.1,13,0,5,False
276,0,2016-01-14 11:00:00,196.26,False,2,Office,70837,2014,6.7,1.1,1015.7,110.0,3.1,11,3,1,False
163,0,2016-01-29 21:00:00,116.62,False,2,Education,72102,1970,19.4,-3.3,1015.5,280.0,1.5,21,4,1,False
1396,0,2016-04-30 20:00:00,19.65,False,15,Lodging/residential,96336,1913,13.9,5.0,1021.7,150.0,1.5,20,5,4,True
382,0,2016-03-01 13:00:00,116.26,False,3,Education,47984,2002,6.7,3.3,1019.6,0.0,0.0,13,1,3,False
205,1,2016-11-19 14:00:00,79.1291,False,2,Lodging/residential,60086,2001,12.8,-3.9,1019.2,100.0,1.5,14,5,11,True
636,0,2016-05-01 15:00:00,0.1125,False,4,Education,6564,1909,17.2,9.4,1010.4,140.0,3.1,15,6,5,True
1027,0,2016-12-25 22:00:00,55.63,False,10,Lodging/residential,35465,1975,-4.4,-6.7,1014.9,210.0,3.6,22,6,12,True
1409,0,2016-01-25 03:00:00,37.825,False,15,Lodging/residential,48881,1902,-6.7,-8.9,1020.0,80.0,1.5,3,0,1,False
244,1,2016-04-03 07:00:00,0.0,True,2,Education,95717,1966,19.4,-1.7,1016.3,110.0,2.1,7,6,4,True
1401,0,2016-07-19 21:00:00,73.525,False,15,Lodging/residential,168791,1946,23.9,10.0,1021.4,320.0,6.7,21,1,7,False
721,0,2016-04-06 02:00:00,26.3,False,5,Education,121471,1966,8.0,6.0,1016.0,240.0,4.6,2,2,4,False
716,0,2016-06-08 01:00:00,7.5,False,5,Education,37265,1919,13.0,12.0,1016.0,280.0,3.1,1,2,6,False
216,1,2016-01-24 13:00:00,278.394,False,2,Education,137065,1964,8.9,1.1,1011.7,90.0,2.1,13,6,1,True
18,0,2016-09-01 19:00:00,1998.26,False,0,Education,111891,1996,29.4,24.4,1011.7,150.0,5.7,19,3,9,False
1040,0,2016-12-23 22:00:00,180.525,False,12,Office,126960,1976,4.9,1.6,1019.0,240.0,9.0,22,4,12,False
113,3,2016-12-22 07:00:00,29.9784,False,1,Education,100481,1958,4.6,4.6,1025.9,210.0,1.0,7,3,12,False
1135,0,2016-09-19 15:00:00,330.259,False,13,Education,150393,1966,20.0,11.1,1014.0,0.0,0.0,15,0,9,False
97,0,2016-09-23 08:00:00,445.37,False,0,Lodging/residential,187647,2007,25.0,23.3,1014.8,0.0,0.0,8,4,9,False
383,0,2016-07-17 14:00:00,71.65,False,3,Warehouse/storage,27318,1979,26.1,21.7,1021.4,110.0,1.5,14,6,7,True
981,0,2016-01-29 00:00:00,114.8,False,9,Education,167055,1966,18.9,0.6,1018.5,0.0,0.0,0,4,1,False
283,0,2016-08-30 07:00:00,116.29,False,2,Entertainment/public assembly,51920,1976,33.3,8.9,1007.8,340.0,1.5,7,1,8,False
975,0,2016-12-05 01:00:00,262.0,False,9,Entertainment/public assembly,426472,1976,10.6,7.8,1017.4,10.0,3.1,1,0,12,False
1297,1,2016-12-17 19:00:00,210.292,False,14,Office,21469,1976,0.6,-0.6,1012.2,200.0,3.1,19,5,12,True
312,0,2016-11-18 10:00:00,1.64,False,3,Entertainment/public assembly,6625,1976,6.7,4.4,1021.5,0.0,0.0,10,4,11,False
1077,1,2016-05-19 13:00:00,15.3272,False,13,Entertainment/public assembly,19454,1976,12.2,3.9,1020.4,140.0,2.6,13,3,5,False
548,0,2016-06-03 12:00:00,24.45,False,3,Healthcare,9813,2010,22.8,20.6,1017.1,160.0,3.1,12,4,6,False
748,1,2016-08-06 19:00:00,120.216,False,6,Office,32766,1976,33.3,22.2,1008.2,200.0,3.6,19,5,8,True
330,0,2016-02-23 13:00:00,97.78,False,3,Education,65000,1966,4.4,3.3,1022.4,30.0,4.1,13,1,2,False
714,0,2016-11-30 16:00:00,21.6,False,5,Education,8730,1976,3.0,1.0,1016.0,120.0,1.5,16,2,11,False
1218,0,2016-09-25 21:00:00,301.95,False,13,Entertainment/public assembly,268480,1976,16.7,12.2,1012.1,260.0,6.2,21,6,9,True
193,0,2016-03-12 23:00:00,3.46,False,2,Office,6203,1999,21.7,-1.7,1014.4,260.0,5.7,23,5,3,True
1250,0,2016-11-30 15:00:00,680.605,False,14,Education,232139,1966,13.3,12.2,1011.5,50.0,2.1,15,2,11,False
1312,1,2016-05-09 03:00:00,190.118,False,14,Lodging/residential,75000,1975,13.3,-0.6,1012.7,240.0,1.5,3,0,5,False
750,2,2016-11-04 21:00:00,2249.59,False,6,Education,35990,1966,18.3,1.1,1022.7,330.0,4.1,21,4,11,False
684,0,2016-06-23 23:00:00,77.7,False,5,Office,152471,1919,14.0,12.0,1016.0,270.0,3.6,23,3,6,False
910,0,2016-02-11 19:00:00,73.0,False,9,Office,60096,1976,26.7,3.9,1019.1,220.0,4.1,19,3,2,False
751,1,2016-11-03 08:00:00,0.0,True,6,Office,37485,1976,14.4,11.7,1019.6,0.0,0.0,8,3,11,False
1214,2,2016-11-28 17:00:00,187.5,False,13,Office,195437,1976,11.7,8.3,983.5,170.0,10.8,17,0,11,False
1341,0,2016-08-14 18:00:00,7.5,False,15,Education,18342,1960,23.9,22.8,1015.7,300.0,2.1,18,6,8,True
879,1,2016-12-09 05:00:00,3.0245,False,9,Education,110235,1966,2.2,-6.7,1038.8,350.0,4.1,5,4,12,False
984,0,2016-01-01 00:00:00,0.0,True,9,Services,214252,1975,10.0,3.9,1027.7,20.0,3.1,0,4,1,False
947,0,2016-02-22 01:00:00,53.0,False,9,Education,91629,1966,20.6,17.8,1016.0,0.0,0.0,1,0,2,False
380,0,2016-08-10 05:00:00,112.02,False,3,Education,95100,1927,25.6,23.9,1022.5,180.0,3.6,5,2,8,False
1245,0,2016-07-25 06:00:00,21.9688,False,14,Healthcare,35354,2000,26.1,17.8,1013.3,190.0,2.1,6,0,7,False
593,0,2016-11-20 12:00:00,127.589,False,4,Education,66203,2015,13.9,12.2,1013.4,130.0,2.6,12,6,11,True
1104,1,2016-04-03 02:00:00,0.0,True,13,Public services,199722,1968,0.6,-13.9,1016.1,300.0,5.7,2,6,4,True
411,0,2016-03-09 01:00:00,11.79,False,3,Entertainment/public assembly,6139,1976,17.8,3.9,1019.6,190.0,3.6,1,2,3,False
501,0,2016-05-21 16:00:00,75.67,False,3,Education,66404,1966,13.9,10.6,1016.9,70.0,6.2,16,5,5,True
271,0,2016-08-13 11:00:00,145.3,False,2,Education,71421,1966,31.1,16.7,1007.3,110.0,1.5,11,5,8,True
192,3,2016-03-15 11:00:00,32.2378,False,2,Education,151637,1983,14.4,3.9,1013.6,100.0,2.1,11,1,3,False
106,3,2016-08-17 04:00:00,0.0,True,1,Education,5374,1966,13.4,11.6,1015.2,30.0,2.1,4,2,8,False
1154,2,2016-08-11 11:00:00,18138.7,False,13,Lodging/residential,262156,1975,20.6,19.4,1010.8,20.0,3.1,11,3,8,False
1289,1,2016-05-13 16:00:00,8040.04,False,14,Education,194441,1966,18.3,15.0,1009.9,190.0,2.6,16,4,5,False
921,1,2016-07-14 01:00:00,1522.16,False,9,Entertainment/public assembly,262162,1976,33.3,21.7,1012.8,150.0,3.1,1,3,7,False
214,0,2016-09-26 01:00:00,82.35,False,2,Education,91273,1951,35.0,-0.6,1010.1,350.0,2.1,1,0,9,False
948,2,2016-04-21 16:00:00,0.0,True,9,Entertainment/public assembly,20372,1976,16.1,15.6,1015.7,310.0,2.6,16,3,4,False
792,1,2016-08-17 16:00:00,3157.27,False,7,Education,333681,1938,23.5,16.7,1017.0,250.0,2.1,16,2,8,False
7,1,2016-05-07 09:00:00,2321.57,False,0,Education,121074,1989,13.3,11.7,1013.6,0.0,0.0,9,5,5,True
1403,0,2016-11-16 11:00:00,77.275,False,15,Lodging/residential,78438,2004,2.2,1.7,1008.7,80.0,1.5,11,2,11,False
169,0,2016-12-01 18:00:00,537.37,False,2,Education,179559,2006,11.7,-3.3,1014.9,70.0,3.1,18,3,12,False
1118,0,2016-10-24 01:00:00,16.862,False,13,Services,26926,1975,9.4,5.0,1022.5,340.0,3.6,1,0,10,False
271,0,2016-05-03 14:00:00,154.57,False,2,Education,71421,1966,20.6,6.1,1012.0,230.0,2.1,14,1,5,False
988,0,2016-05-28 16:00:00,28.0,False,9,Office,24463,1976,25.6,23.3,1013.9,0.0,2.1,16,5,5,True
489,0,2016-12-17 18:00:00,374.56,False,3,Education,85039,1925,1.1,0.6,1013.5,200.0,3.1,18,5,12,True
257,1,2016-11-26 00:00:00,26.9039,False,2,Education,75650,1966,25.6,-4.4,1015.9,70.0,3.6,0,5,11,True
170,1,2016-06-19 23:00:00,69.8446,False,2,Retail,45224,1982,47.2,-2.2,1004.0,320.0,2.6,23,6,6,True
278,0,2016-01-18 07:00:00,145.71,False,2,Office,148101,1976,10.6,4.4,1020.5,120.0,3.1,7,0,1,False
1246,0,2016-05-29 23:00:00,42.0,False,14,Office,50327,1976,27.8,18.3,1016.4,210.0,5.7,23,6,5,True
964,0,2016-05-26 11:00:00,270.0,False,9,Education,130577,1966,25.6,23.9,1012.7,160.0,2.6,11,3,5,False
1305,2,2016-08-20 20:00:00,48.7366,False,14,Lodging/residential,37803,1975,30.6,18.9,1010.6,110.0,4.1,20,5,8,True
695,0,2016-07-01 06:00:00,44.8,False,5,Education,121062,1976,14.0,12.0,1016.0,270.0,5.1,6,4,7,False
1090,2,2016-12-18 17:00:00,6750.0,False,13,Office,305047,1976,-25.6,-29.4,1035.8,230.0,3.6,17,6,12,True
722,0,2016-04-14 17:00:00,13.7,False,5,Education,31635,1966,12.0,9.0,1016.0,140.0,2.1,17,3,4,False
294,0,2016-07-15 22:00:00,29.04,False,3,Entertainment/public assembly,14913,1976,32.8,17.8,1012.9,270.0,5.1,22,4,7,False
1014,0,2016-06-30 16:00:00,92.13,False,10,Office,43094,1976,24.4,12.2,1014.0,320.0,4.1,16,3,6,False
229,1,2016-11-14 03:00:00,242.839,False,2,Education,140092,1966,23.3,5.0,1016.4,0.0,0.0,3,0,11,False
429,0,2016-10-11 11:00:00,7.15,False,3,Public services,11934,1930,7.8,5.0,1030.8,340.0,2.1,11,1,10,False
167,1,2016-01-22 19:00:00,25.2158,False,2,Lodging/residential,86323,1956,20.6,-8.9,1020.7,60.0,5.1,19,4,1,False
963,2,2016-11-18 19:00:00,0.0,True,9,Lodging/residential,44784,1975,19.4,6.7,1020.8,340.0,4.6,19,4,11,False
674,0,2016-08-22 07:00:00,66.3,False,5,Entertainment/public assembly,149704,1976,18.0,16.0,1016.0,230.0,4.6,7,0,8,False
1246,1,2016-03-22 07:00:00,29.3432,False,14,Office,50327,1976,1.7,-9.4,1018.8,280.0,2.1,7,1,3,False
1058,0,2016-02-12 14:00:00,120.85,False,12,Education,84346,1966,5.5,3.8,993.3,80.0,4.0,14,4,2,False
924,2,2016-11-01 08:00:00,256.2,False,9,Entertainment/public assembly,252268,1976,22.8,20.6,1014.6,0.0,0.0,8,1,11,False
611,0,2016-11-15 07:00:00,519.075,False,4,Education,128126,1966,13.9,13.3,1020.6,0.0,0.0,7,1,11,False
1193,0,2016-04-09 14:00:00,42.521,False,13,Office,106511,1976,-3.3,-14.4,1025.0,120.0,6.2,14,5,4,True
767,1,2016-07-14 10:00:00,292.278,False,6,Office,70042,1976,22.2,20.6,1013.9,200.0,2.1,10,3,7,False
925,1,2016-08-29 21:00:00,174.33,False,9,Education,54405,1966,30.6,21.7,1012.7,70.0,3.6,21,0,8,False
1261,0,2016-02-12 17:00:00,187.75,False,14,Office,42942,1976,-4.4,-16.1,1022.2,260.0,3.6,17,4,2,False
1431,2,2016-07-07 15:00:00,201.586,False,15,Public services,111360,2000,22.2,20.6,1009.6,0.0,2.1,15,3,7,False
802,1,2016-01-27 07:00:00,372.59,False,7,Education,290625,1995,-0.5,-3.2,1010.5,270.0,4.1,7,2,1,False
983,0,2016-03-24 16:00:00,313.0,False,9,Entertainment/public assembly,122122,1976,13.9,0.6,1018.6,350.0,5.1,16,3,3,False
56,0,2016-08-31 15:00:00,284.628,False,0,Lodging/residential,60088,2013,26.7,23.9,1014.0,200.0,3.1,15,2,8,False
1300,0,2016-06-25 11:00:00,52.5746,False,14,Healthcare,25609,2000,18.9,16.7,1020.7,20.0,2.6,11,5,6,True
1137,1,2016-08-05 05:00:00,7.8302,False,13,Office,27452,1976,21.7,15.6,1012.3,260.0,3.1,5,4,8,False
139,3,2016-04-30 13:00:00,0.0,True,1,Public services,56629,1900,9.5,0.9,1022.0,230.0,5.1,13,5,4,True
1191,0,2016-07-21 02:00:00,434.956,False,13,Education,192152,1966,30.6,25.0,1012.0,170.0,7.2,2,3,7,False
771,0,2016-06-28 03:00:00,56.7167,False,6,Lodging/residential,82911,1975,23.9,20.0,1014.4,220.0,1.5,3,1,6,False
1390,0,2016-11-27 12:00:00,43.175,False,15,Entertainment/public assembly,93608,1951,1.7,0.0,1020.6,260.0,2.6,12,6,11,True
265,1,2016-08-17 09:00:00,618.227,False,2,Office,118966,1988,33.9,13.3,1008.1,0.0,0.0,9,2,8,False
1379,0,2016-04-25 06:00:00,93.425,False,15,Office,49553,1963,5.6,-1.7,1018.0,0.0,0.0,6,0,4,False
1090,1,2016-11-07 15:00:00,229.242,False,13,Office,305047,1976,11.1,3.9,1021.3,160.0,2.6,15,0,11,False
387,0,2016-04-05 04:00:00,93.0,False,3,Education,104200,2009,6.1,1.1,1017.0,360.0,8.2,4,1,4,False
925,2,2016-07-16 12:00:00,42.7,False,9,Education,54405,1966,24.4,22.8,1014.5,0.0,1.5,12,5,7,True
1131,0,2016-10-13 06:00:00,24.916,False,13,Office,25463,1976,5.6,-1.7,1025.5,270.0,2.1,6,3,10,False
1276,1,2016-10-05 15:00:00,141.945,False,14,Office,53860,1976,16.7,8.3,1027.0,40.0,4.6,15,2,10,False
1342,0,2016-07-11 22:00:00,70.35,False,15,Education,116854,1978,25.6,10.0,1019.1,20.0,2.1,22,0,7,False
240,0,2016-06-06 17:00:00,122.9,False,2,Lodging/residential,111304,1964,36.1,0.6,1004.3,140.0,2.6,17,0,6,False
294,0,2016-08-17 06:00:00,38.73,False,3,Entertainment/public assembly,14913,1976,28.9,22.2,1018.2,230.0,2.1,6,2,8,False
1448,0,2016-05-09 08:00:00,4.6,False,15,Office,92271,2001,5.0,3.3,1014.3,300.0,2.6,8,0,5,False
101,0,2016-08-28 09:00:00,58.9732,False,0,Office,18860,1986,26.7,25.0,1014.1,40.0,3.6,9,6,8,True
962,1,2016-01-13 12:00:00,534.456,False,9,Public services,492898,1968,4.4,2.2,1023.5,0.0,0.0,12,2,1,False
803,2,2016-12-11 22:00:00,1889.18,False,7,Education,182986,1962,-5.7,-7.4,1026.3,70.0,3.1,22,6,12,True
226,1,2016-10-22 00:00:00,35.6609,False,2,Office,74180,1930,35.6,4.4,1008.3,130.0,2.1,0,5,10,True
1057,0,2016-06-11 11:00:00,73.41,False,12,Education,26372,1966,17.6,14.2,1009.1,60.0,2.0,11,5,6,True
